nome,cnpj,produto,data,preco,bandeira
POSTO COELHINHO LTDA,42234286000110,ETANOL,17/02/2020,"4,499",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO VALDEVEZ LTDA,42236778000144,ETANOL,11/02/2020,"3,799",BRANCA
ZIP AUTO POSTO LTDA,42239947000108,ETANOL,11/02/2020,"4,279",ALESAT
POSTO DE GASOLINA AMIZADE DE JACAREPAGUA LTDA,42243113000168,ETANOL,11/02/2020,"4,399",RAIZEN
ROTOR PRODUTOS DE PETROLEO LTDA,42252874000186,ETANOL,11/02/2020,"3,899",BRANCA
AUTO POSTO CRISTIANE LTDA,42254086000129,ETANOL,11/02/2020,"4,599",IPIRANGA
GARAGE E POSTO DE GASOLINA PARAGUASSU LTDA,42257618000181,GASOLINA,03/02/2020,"5,189",RAIZEN
AUTO POSTO NIASO LTDA - EPP,42291799000162,ETANOL,24/02/2020,"4,199",IPIRANGA
POSTO DE GASOLINA APACHE LTDA,42294926000187,ETANOL,17/02/2020,"3,999",PETROBRAS DISTRIBUIDORA S.A.
RUBI POSTO DE ABASTECIMENTO LTDA,42299370000111,ETANOL,24/02/2020,"3,949",BRANCA
POSTO DE SERVICO E ABASTECIMENTO LOUZADA LTDA,42301689000134,ETANOL,11/02/2020,"4,499",RAIZEN
CATITA AUTO SERVICOS LTDA,42306886000146,GASOLINA,03/02/2020,"5,099",PETROBRAS DISTRIBUIDORA S.A.
FOZ DE IGUASSU AUTO POSTO LTDA,42309278000195,GASOLINA,03/02/2020,"4,799",BRANCA
GERICINO AUTO POSTO LTDA,42309849000191,GASOLINA,03/02/2020,"5,099",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO CHACALTAYA LTDA,42314534000132,ETANOL,11/02/2020,"4,397",RAIZEN
POSTO MOBIAL SERVICOS LTDA,42343277000167,ETANOL,17/02/2020,"4,199",BRANCA
POSTO DE GASOLINA REI DE HONÓRIO LTDA,42348409000143,GASOLINA,03/02/2020,"4,789",PETROBRAS DISTRIBUIDORA S.A.
AUTO SERVICO ROCAR RIO LTDA,42350785000172,ETANOL,10/02/2020,"4,499",RAIZEN
POSTO DE SERVICOS KIM LTDA,42379636000136,ETANOL,17/02/2020,"4,499",PETROBRAS DISTRIBUIDORA S.A.
POSTO SUPERSONICO LTDA,42426965000190,ETANOL,24/02/2020,"4,699",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO CURICICA LTDA,42433854000101,ETANOL,11/02/2020,"4,499",RAIZEN
MOTO ROYAL POSTO DE SERVIÇO LTDA,42452045000147,ETANOL,24/02/2020,"4,57",RAIZEN
POSTO DE GASOLINA DAS AMERICAS LTDA,42547620000195,ETANOL,11/02/2020,"4,697",IPIRANGA
OXALA POSTO DE GASOLINA LTDA,42555839000136,GASOLINA,03/02/2020,"4,899",BRANCA
POSTO DE GASOLINA JOINHA LTDA,42610295000168,ETANOL,11/02/2020,"4,499",IPIRANGA
POSTO LOURA EMPREENDIMENTOS LTDA,42814020000146,ETANOL,28/02/2020,"3,159",IPIRANGA
POSTO PRISMA LTDA,42821215000113,ETANOL,19/02/2020,"3,138",IPIRANGA
CENTRAL AUTO POSTO MASSELLI LTDA,42826131000172,ETANOL,24/02/2020,"3,499",BRANCA
AUTO POSTO MAQUINE LTDA,42866251000101,ETANOL,27/02/2020,"3,197",PETROBRAS DISTRIBUIDORA S.A.
POSTO DE COMBUSTIVEL PASSARELA LTDA,42915694000137,ETANOL,11/02/2020,"3,197",IPIRANGA
PIRES COMBUSTIVEIS E SERVICOS LTDA,42938761000139,ETANOL,27/02/2020,"3,599",ALESAT
PIRES COMBUSTIVEIS E SERVICOS LTDA,42938761000481,ETANOL,27/02/2020,"3,549",BRANCA
CENTRO AUTOMOTIVO DEL-REY LTDA,42946129000480,ETANOL,28/02/2020,"3,159",BRANCA
POSTO MANGABEIRAS LTDA,42969048000152,ETANOL,27/02/2020,"3,499",IPIRANGA
RABELO DERIVADOS DE PETROLEO LTDA,42981407000197,ETANOL,26/02/2020,"3,399",BRANCA
MAVESA MATUOKA VEICULOS LTDA,43001569000265,ETANOL,26/02/2020,"2,91",IPIRANGA
POSTO DE SERVICOS ADRISER LTDA,43011196000122,ETANOL,20/02/2020,"2,989",BRANCA
AUTO POSTO JOIA DO JACANA LTDA,43025592000109,ETANOL,26/02/2020,"2,999",BRANCA
GIBRALTAR GASOLINAS E SERVIÇOS AUTOMOTIVOS LTDA,43032143000198,ETANOL,28/02/2020,"3,099",RAIZEN
PARAMBOS AUTO POSTO LTDA,43040120000125,GASOLINA,03/02/2020,"4,399",RAIZEN
AUTO POSTO LAGEADO LTDA,43095934000167,ETANOL,13/02/2020,"2,999",BRANCA
AUTO POSTO ALTO DA SERRA LTDA,43098425000198,ETANOL,26/02/2020,"2,899",BRANCA
AUTO POSTO ZANWAL LTDA,43101310000105,ETANOL,10/02/2020,"2,899",BRANCA
AUTO POSTO FAFA LTDA,43101724000134,ETANOL,19/02/2020,"2,799",BRANCA
AUTO POSTO SATOMI LTDA,43130616000190,GASOLINA,05/02/2020,"4,889",PETROBRAS DISTRIBUIDORA S.A.
VENEZA AUTO POSTO LTDA,43152743000190,ETANOL,17/02/2020,"2,849",BRANCA
AUTO POSTO CLIMA LIMITADA,43157833000173,ETANOL,13/02/2020,"2,849",BRANCA
SAMES CENTER SERVICOS AUTOMOTIVOS LTDA,43157924000109,ETANOL,26/02/2020,"2,949",BRANCA
AUTO POSTO GIZA LTDA,43170612000135,GASOLINA,05/02/2020,"4,148",BRANCA
AUTO POSTO TUDO BEM LTDA,43174531000103,ETANOL,13/02/2020,"3,149",PETROBRAS DISTRIBUIDORA S.A.
STILUS AUTO POSTO LTDA,43175199000100,ETANOL,11/02/2020,"3,099",IPIRANGA
AUTO POSTO ESTRELA DO ICARAI LTDA,43176510000127,ETANOL,24/02/2020,"2,898",BRANCA
AUTO POSTO EWAMARO LTDA,43177872000132,GASOLINA,05/02/2020,"4,299",BRANCA
POSTO DE SERVICOS FERNAO DIAS LTDA,43222744000163,ETANOL,26/02/2020,"3,099",RAIZEN
POSTO DE SERVICO AGUA FUNDA LTDA,43228287000114,GASOLINA,03/02/2020,"4,399",RAIZEN
AUTO POSTO GUAIRACA LTDA,43234889000184,ETANOL,18/02/2020,"3,097",RAIZEN
NATAL KIFOURI & CIA LTDA,43255777000100,ETANOL,26/02/2020,"2,999",IPIRANGA
POSTO DA FONTE LTDA,43264381000129,GASOLINA,04/02/2020,"4,099",BRANCA
AUTO POSTO MONI LTDA,43294149000133,ETANOL,26/02/2020,"3,099",RAIZEN
AUTOMOTIVO TANGERINAS LTDA,43297563000104,ETANOL,13/02/2020,"3,094",IPIRANGA
AUTO POSTO MARINGA LTDA,43297712000127,ETANOL,26/02/2020,"3,199",RAIZEN
AUTO POSTO AERO MARTE LTDA,43299650000192,ETANOL,13/02/2020,"2,899",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO RI-MAR LTDA,43300516000164,ETANOL,19/02/2020,"2,999",BRANCA
EMIGRANTES AUTO POSTO LTDA,43329135000108,ETANOL,26/02/2020,"3,099",RAIZEN
AUTO POSTO GRANA LTDA,43339001000178,GASOLINA,05/02/2020,"4,49",BRANCA
AUTO POSTO BUG LTDA,43368281000142,ETANOL,28/02/2020,"3,599",PETROBRAS DISTRIBUIDORA S.A.
SUPER POSTO 7100 LTDA,43384569000100,ETANOL,13/02/2020,"3,099",RAIZEN
AUTO POSTO SERRA DE BRAGANCA LTDA,43386838000178,ETANOL,24/02/2020,"3,299",IPIRANGA
AUTO POSTO MANCHESTER LTDA,43389105000197,ETANOL,11/02/2020,"3,099",IPIRANGA
POSTO JD HELENA COM DE DERIVADOS DE PETROLEO LTDA,43396563000153,ETANOL,19/02/2020,"3,099",IPIRANGA
AUTO POSTO CID CAR LTDA,43398080000198,ETANOL,13/02/2020,"2,988",BRANCA
AUTO POSTO IRMAOS MELO LTDA,43400670000108,ETANOL,11/02/2020,"3,099",IPIRANGA
POSTO GASPARZINHO LTDA,43400969000162,ETANOL,13/02/2020,"3,199",IPIRANGA
POSTO BRAZATLAS LTDA,43420280000108,ETANOL,10/02/2020,"3,199",PETROBRAS DISTRIBUIDORA S.A.
M S RIGHI & CIA LTDA,43467273000153,ETANOL,24/02/2020,"3,099",RAIZEN
POSTO DE SERVICO BANDEIRALTDA,43502624000110,ETANOL,13/02/2020,"3,199",IPIRANGA
POSTO NOSSA SENHORA DO AVISO LTDA,43505304000113,ETANOL,11/02/2020,"3,099",RAIZEN
POSTO DE SERVICOS SIMBA LTDA,43518554000198,ETANOL,11/02/2020,"2,999",BRANCA
POSTO DE SERVICOS MARELI LTDA - EPP,43549229000192,ETANOL,26/02/2020,"3,099",BRANCA
AUTO POSTO PAULICEIA LTDA,43553122000118,ETANOL,13/02/2020,"2,999",IPIRANGA
POSTO DE SERVICOS VILA RICA LTDA,43557693000120,GASOLINA,05/02/2020,"4,299",BRANCA
AUTO POSTO PANTERA LTDA,43592567000107,ETANOL,26/02/2020,"2,949",BRANCA
AUTO POSTO M A LTDA,43593656000178,ETANOL,11/02/2020,"2,999",RAIZEN
AUTO POSTO JOVEM - EIRELI,43602978000136,ETANOL,11/02/2020,"2,999",BRANCA
SERVE AUTO & TERRAZZA ACAPULCO LTDA,43613033000110,ETANOL,13/02/2020,"3,148",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO BELENZINHO LTDA,43614403000133,ETANOL,17/02/2020,"3,199",BRANCA
SOMBRA DA PAINEIRA AUTO POSTO LTDA,43620491000186,GASOLINA,05/02/2020,"4,399",BRANCA
LIMA & DIB LTDA,43668763000118,ETANOL,20/02/2020,"3,299",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO ESTORIL LTDA,43686799000124,GASOLINA,05/02/2020,"4,259",RAIZEN
POSTO DE SERVICOS SAO LUIZ LTDA,43688043000114,ETANOL,28/02/2020,"3,199",BRANCA
POSTO VILA RICA DERIVADOS DE PETROLEO LTDA,43693563000115,ETANOL,19/02/2020,"2,999",RAIZEN
POSTO DE SERVICO CONFIANCA LTDA,43700681000103,ETANOL,19/02/2020,"3,049",IPIRANGA
AUTO POSTO TAMADE LTDA,43736370000102,ETANOL,28/02/2020,"2,949",PETROBRAS DISTRIBUIDORA S.A.
ALBINO & GUARNIERI LTDA,43742204000100,ETANOL,18/02/2020,"2,799",IPIRANGA
IGNOTTI COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,43745967000105,ETANOL,26/02/2020,"2,949",BRANCA
POSTO PANTERA EIRELI,43759778000191,ETANOL,26/02/2020,"2,969",BRANCA
VITÓRIA AUTO POSTO LTDA,43769660000144,GASOLINA,03/02/2020,"4,499",RAIZEN
AUTO POSTO NIPO BRASILEIRO LTDA,43781772000110,ETANOL,26/02/2020,"3,097",IPIRANGA
AUTO POSTO 27 LTDA,43796580000188,ETANOL,24/02/2020,"2,999",BRANCA
R R COMBUSTIVEIS LTDA,43802016000120,GASOLINA,03/02/2020,"4,399",IPIRANGA
TRAPEZIO AUTO POSTO LTDA,43805357000150,ETANOL,20/02/2020,"2,999",RAIZEN
AUTO POSTO PIRES PIMENTEL LTDA,43808047000199,ETANOL,27/02/2020,"2,899",BRANCA
JET AUTO POSTO LTDA,43853902000183,ETANOL,24/02/2020,"3,099",BRANCA
AUTO POSTO ELIDIA LTDA,43855378000180,ETANOL,11/02/2020,"2,979",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO CEMBIRA LTDA,43857382000187,ETANOL,24/02/2020,"3,144",IPIRANGA
GRANADAO POSTO DE SERVICOS LTDA,43861079000158,ETANOL,24/02/2020,"2,899",BRANCA
POSTO DE SERVICOS GOLAN LTDA,43878842000153,ETANOL,10/02/2020,"3,099",IPIRANGA
JURUA AUTO POSTO LTDA,43881549000145,ETANOL,10/02/2020,"3,399",RAIZEN
AUTO POSTO NOVO MORRO GRANDE LTDA,43882281000166,GASOLINA,05/02/2020,"4,399",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO ALENCAR LTDA,43892322000103,ETANOL,11/02/2020,"2,999",BRANCA
AUTO POSTO COLUMBIA LTDA,43911031000107,ETANOL,19/02/2020,"3,399",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO J E LTDA,43912831000142,ETANOL,13/02/2020,"3,099",IPIRANGA
AUTO POSTO ESCALADA LTDA,43944776000172,GASOLINA,05/02/2020,"4,899",RAIZEN
AUTO POSTO ARARAQUARA LTDA,43949742000170,ETANOL,27/02/2020,"2,92",BRANCA
AUTO POSTO PAU SECO LTDA,43950492000199,ETANOL,27/02/2020,"3,19",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO GLAUSSEA LTDA,44029403000139,ETANOL,11/02/2020,"2,999",RAIZEN
POSTO DE GASOLINA REGENTE LTDA,44039451000108,ETANOL,13/02/2020,"3,199",IPIRANGA
AUTO POSTO GUIZZO LTDA,44044550000188,ETANOL,26/02/2020,"3,098",BRANCA
OLIVEIRA BAPTISTA AUTO POSTO LTDA,44046225000154,GASOLINA,05/02/2020,"4,299",BRANCA
AUTO POSTO SAO EDUARDO LTDA,44091338000171,ETANOL,11/02/2020,"3,079",IPIRANGA
PS PLATINUM LTDA,44099653000145,ETANOL,24/02/2020,"3,299",IPIRANGA
POSTO DE SERVIÇOS JARDIM BRASIL LTDA,44112688000177,ETANOL,26/02/2020,"3,199",BRANCA
YONECAR AUTO POSTO LTDA,44116820000119,ETANOL,19/02/2020,"2,799",BRANCA
PORTAL DO MORUMBI SERVICOS AUTOMOTIVO LTDA,44141521000134,ETANOL,28/02/2020,"3,199",RAIZEN
AUTO POSTO FLOREZ LTDA,44177574000105,ETANOL,26/02/2020,"3,19",IPIRANGA
AUTO POSTO VIADUTO DO MIRANTE LTDA,44179430000198,ETANOL,26/02/2020,"3,199",RAIZEN
LAVA RÁPIDO JM LTDA,44191674000196,ETANOL,26/02/2020,"3,199",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO NOVO HORIZONTELTDA,44192979000112,GASOLINA,05/02/2020,"4,499",PETROBRAS DISTRIBUIDORA S.A.
PIANORO AUTO POSTO LTDA,44201630000108,GASOLINA,05/02/2020,"4,399",BRANCA
AUTO POSTO INTEGRACAO LTDA,44203974000148,GASOLINA,05/02/2020,"4,099",BRANCA
AUTO POSTO SANTOS MONTEIRO EIRELI,44222453000138,GASOLINA,05/02/2020,"4,349",BRANCA
AUTO POSTO REGIANE LTDA,44225134000186,ETANOL,20/02/2020,"3,099",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO SKYLAB LTDA,44225555000107,ETANOL,12/02/2020,"3,199",IPIRANGA
AUTO POSTO PRACA DA VILA LTDA,44258168000177,ETANOL,28/02/2020,"2,999",RAIZEN
AUTO POSTO MENDES LTDA,44261519000107,ETANOL,28/02/2020,"3,399",PETROBRAS DISTRIBUIDORA S.A.
A P COCAIA LTDA,44261766000103,GASOLINA,05/02/2020,"4,529",IPIRANGA
AUTO POSTO ESTRELA DE ITAPEGICA LTDA,44270130000110,ETANOL,13/02/2020,"3,199",BRANCA
AUTO POSTO ALEGRE LTDA,44270221000155,ETANOL,13/02/2020,"2,999",ALESAT
AUTO POSTO VILA BARROS LTDA,44270999000164,GASOLINA,05/02/2020,"4,249",BRANCA
POSTO 22 LTDA,44280154000150,ETANOL,24/02/2020,"3,199",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO EXPEDICIONARIOS LTDA,44288298000152,ETANOL,24/02/2020,"3,149",BRANCA
ITAMARATHY AUTO POSTO E ACESSORIOS LTDA,44293322000141,GASOLINA,04/02/2020,"4,499",BRANCA
ITAMARATHY AUTO POSTO E ACESSORIOS LTDA,44293322000222,GASOLINA,05/02/2020,"4,499",BRANCA
ITAMARATHY AUTO POSTO E ACESSORIOS LTDA,44293322000303,GASOLINA,05/02/2020,"4,499",BRANCA
ITAMARATHY AUTO POSTO E ACESSORIOS LTDA,44293322000494,ETANOL,19/02/2020,"3,099",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO VOVO RAPHAEL LTDA,44300549000177,ETANOL,24/02/2020,"3,069",BRANCA
AUTO POSTO MOGI BERTIOGA LTDA,44300895000155,ETANOL,24/02/2020,"3,099",BRANCA
AUTO POSTO MARIA CAMPOS EIRELI,44308120000126,ETANOL,28/02/2020,"3,159",IPIRANGA
ALTERNATIVA AUTO POSTO LTDA,44313815000104,ETANOL,18/02/2020,"3,199",IPIRANGA
AUTO POSTO FACULDADES LTDA,44317105000144,ETANOL,28/02/2020,"3,099",BRANCA
AUTO POSTO M M D C LTDA,44355485000101,ETANOL,19/02/2020,"2,899",BRANCA
RABELO & FILHO LTDA,44365112000111,ETANOL,26/02/2020,"2,999",RAIZEN
AUTO POSTO THOME LTDA,44377018000182,GASOLINA,03/02/2020,"4,499",IPIRANGA
AUTO POSTO GUIGUI LTDA,44377489000190,GASOLINA,05/02/2020,"4,599",RAIZEN
AUTO POSTO FLORESTAL DOS DEMARCHI LTDA,44378453000121,GASOLINA,03/02/2020,"4,497",PETROBRAS DISTRIBUIDORA S.A.
TURISMO POSTO DE SERVIÇOS LTDA,44383321000198,ETANOL,19/02/2020,"3,099",RAIZEN
AUTO POSTO PALAGO LTDA,44383727000170,ETANOL,26/02/2020,"3,299",IPIRANGA
RECANTO AUTO POSTO LTDA,44383883000131,GASOLINA,03/02/2020,"4,499",IPIRANGA
CENTER SUL AUTO POSTO LTDA,44391746000149,ETANOL,27/02/2020,"3,299",IPIRANGA
AUTO POSTO MONTE ALEGRE LTDA,44392348000147,ETANOL,06/02/2020,"3,399",PETROBRAS DISTRIBUIDORA S.A.
RIMAWI AUTO POSTO LTDA,44392454000120,ETANOL,27/02/2020,"3,399",IPIRANGA
AUTO POSTO SUZANO LTDA,44409241000164,ETANOL,24/02/2020,"3,099",RAIZEN
AUTO POSTO TAIACUPEBA LTDA,44411742000185,ETANOL,24/02/2020,"2,999",BRANCA
AUTO POSTO KIMURA LTDA,44412864000196,GASOLINA,04/02/2020,"4,599",IPIRANGA
POSTO CISNE BRANCO LTDA,44415651000118,ETANOL,26/02/2020,"2,789",BRANCA
POSTO RECORD LTDA,44504793000151,ETANOL,28/02/2020,"3,099",BRANCA
KITA AUTO POSTO LTDA,44571834000122,ETANOL,26/02/2020,"3,14",BRANCA
AUTO RIO NOVO ADMINISTRADORA DE BENS E PARTICIPACOES LTDA,44581452000180,ETANOL,06/02/2020,"3,189",PETROBRAS DISTRIBUIDORA S.A.
AUTO RIO NOVO ADMINISTRADORA DE BENS E PARTICIPACOES LTDA,44581452000260,GASOLINA,05/02/2020,"4,499",IPIRANGA
AUTO RIO NOVO ADMINISTRADORA DE BENS E PARTICIPACOES LTDA,44581452000422,ETANOL,06/02/2020,"3,189",IPIRANGA
AUTO POSTO BABALU LTDA,44594687000106,ETANOL,17/02/2020,"2,897",BRANCA
AUTO POSTO MARIA ZELIA LTDA,44597953000154,ETANOL,17/02/2020,"3,099",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO SANTO ANTONIO DE CAMPINAS LTDA,44604627000127,GASOLINA,03/02/2020,"4,259",IPIRANGA
AUTO POSTO OLHO VIVO LTDA,44607075000100,ETANOL,17/02/2020,"2,879",BRANCA
AUTO POSTO CONCEICAO LTDA,44608693000175,ETANOL,17/02/2020,"2,839",BRANCA
AUTO POSTO GADIAL LTDA,44610343000143,ETANOL,24/02/2020,"2,999",BRANCA
AUTO POSTO VITORIA DE CAMPINAS LTDA,44616555000138,GASOLINA,03/02/2020,"4,29",BRANCA
AUTO POSTO PATROPI LTDA,44620045000134,GASOLINA,03/02/2020,"4,499",IPIRANGA
AUTO POSTO MARIA MONTEIRO LTDA,44620151000118,ETANOL,17/02/2020,"3,097",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO POLE POSITION LTDA,44620896000187,GASOLINA,03/02/2020,"4,496",RAIZEN
AUTO POSTO ESKINAO LTDA,44623643000167,ETANOL,17/02/2020,"3,099",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO RENAN LTDA,44628394000100,ETANOL,17/02/2020,"3,397",RAIZEN
AUTO POSTO CIDADE ORQUIDEA LTDA,44634293000134,ETANOL,19/02/2020,"2,699",BRANCA
AUTO POSTO LIOLI LTDA,44644888000170,ETANOL,26/02/2020,"3,299",IPIRANGA
CATUCHA AUTO POSTO LTDA,44677839000134,GASOLINA,05/02/2020,"4,399",RAIZEN
POSTO PETROBRAS AMERICANA LTDA,44693448000103,ETANOL,20/02/2020,"2,899",BRANCA
AUTO POSTO AGUIA DE ATIBAIA LTDA,44706554000184,ETANOL,28/02/2020,"3,097",BRANCA
POSTO RIO BRANCO LTDA,44734010000126,ETANOL,24/02/2020,"2,999",BRANCA
AUTO POSTO BAPTISTELLA LTDA,44736924000126,ETANOL,27/02/2020,"3,099",RAIZEN
AUTO POSTO 3 IRMAOS DE ITATIBA LTDA,44737484000121,ETANOL,27/02/2020,"3,099",PETROBRAS DISTRIBUIDORA S.A.
POSTO DOM PEDRO DE LEME LTDA,44740967000185,GASOLINA,05/02/2020,"4,199",IPIRANGA
AUTO POSTO BANDEIRANTES LIMEIRA LTDA,44760601000178,ETANOL,26/02/2020,"2,999",RAIZEN
AUTO POSTO BARRETOS LTDA,44783579000181,ETANOL,26/02/2020,"3,099",BRANCA
SALVIANO DE OLIVEIRA & CIA LTDA,44789329000159,ETANOL,26/02/2020,"2,989",IPIRANGA
AUTO POSTO NOIVA DA COLINA LTDA,44807295000188,ETANOL,28/02/2020,"3,199",PETROBRAS DISTRIBUIDORA S.A.
POSTO DE SERVICOS SAO CRISTOVAO EIRELI,44815181000180,ETANOL,28/02/2020,"2,899",BRANCA
ODINO PAIVA,44824126000156,ETANOL,24/02/2020,"3,029",ALESAT
AUTO POSTO PARAZZI LTDA,44828432000160,ETANOL,26/02/2020,"3,099",RAIZEN
VIDA POSTO DE SERVICOS LTDA,44906774000151,ETANOL,13/02/2020,"2,849",BRANCA
CARVALHO HAMAMOTO & CIALTDA,44968618000115,ETANOL,18/02/2020,"3,299",BRANCA
AUTO POSTO ARRASTAO LIMITADA,44980530000119,ETANOL,18/02/2020,"3,699",PETROBRAS DISTRIBUIDORA S.A.
LINHA UM PRODUTOS DE PETROLEO LTDA,45046547000166,ETANOL,18/02/2020,"3,079",RAIZEN
AUTO POSTO ESPUMAS LTDA,45065406000190,ETANOL,24/02/2020,"3,099",BRANCA
MANUEL R PERDIGAO & CIA LTDA,45086998000127,ETANOL,27/02/2020,"3,099",IPIRANGA
CURVA DA GALINHA AUTO POSTO LTDA,45105608000119,ETANOL,26/02/2020,"2,897",RAIZEN
AUTO POSTO VALE DO TIETÊ LTDA,45140639000291,ETANOL,26/02/2020,"2,999",BRANCA
AUTO POSTO GUARACI LTDA,45153376000255,ETANOL,26/02/2020,"3,099",BRANCA
AUTO POSTO PETROVAL LTDA,45172608000131,ETANOL,24/02/2020,"3,099",PETROBRAS DISTRIBUIDORA S.A.
POSTO TUPY LTDA,45198199000142,GASOLINA,24/02/2020,"4,338",PETROBRAS DISTRIBUIDORA S.A.
J L FIGUEIREDO & FILHOS LTDA,45219151000173,ETANOL,27/02/2020,"3,359",PETROBRAS DISTRIBUIDORA S.A.
ZANGAO SERVICOS AUTOMOTIVOS LTDA,45233855000109,ETANOL,27/02/2020,"3,099",PETROBRAS DISTRIBUIDORA S.A.
COOPERCITRUS COOPERATIVA DE PRODUTORES RURAIS,45236791004421,ETANOL,24/02/2020,"2,999",IPIRANGA
COOPERCITRUS COOPERATIVA DE PRODUTORES RURAIS,45236791004502,ETANOL,24/02/2020,"2,999",IPIRANGA
COOPERCITRUS COOPERATIVA DE PRODUTORES RURAIS,45236791008842,ETANOL,19/02/2020,"3,079",IPIRANGA
COOPERCITRUS COOPERATIVA DE PRODUTORES RURAIS,45236791009490,ETANOL,24/02/2020,"2,999",IPIRANGA
COOPERCITRUS COOPERATIVA DE PRODUTORES RURAIS,45236791009903,ETANOL,26/02/2020,"2,999",RAIZEN
COOPERCITRUS COOPERATIVA DE PRODUTORES RURAIS,45236791010316,ETANOL,26/02/2020,"2,999",IPIRANGA
COOPERCITRUS COOPERATIVA DE PRODUTORES RURAIS,45236791010669,ETANOL,27/02/2020,"3,189",RAIZEN
COOPERCITRUS COOPERATIVA DE PRODUTORES RURAIS,45236791016780,ETANOL,24/02/2020,"3,199",IPIRANGA
COOPERCITRUS COOPERATIVA DE PRODUTORES RURAIS,45236791017833,GASOLINA,11/02/2020,"4,199",RAIZEN
AUTO POSTO FONTE LUMINOSA LTDA,45273885000130,ETANOL,27/02/2020,"3,199",IPIRANGA
AUTO POSTO JOIRIS LTDA,45287554000150,ETANOL,26/02/2020,"3,199",BRANCA
AUTO POSTO SAO DOMINGOS DE BARRETOS LTDA,45287893000136,ETANOL,26/02/2020,"3,099",PETROBRAS DISTRIBUIDORA S.A.
AUTO POSTO MIRANDA DE FRANCA LTDA,45309861000194,ETANOL,06/02/2020,"3,159",BRANCA
FRAN POSTO LTDA,45309879000196,ETANOL,28/02/2020,"3,159",BRANCA
AUTO POSTO MODELO DE MATAO LTDA,45341559000113,ETANOL,27/02/2020,"3,099",PETROBRAS DISTRIBUIDORA S.A.
POSTO BIQUINHA GASOLINA E LUBRIFICANTES LTDA,45356656000180,ETANOL,24/02/2020,"3,099",PETROBRAS DISTRIBUIDORA S.A.
GHANDI SECAF & CIA LTDA,45363173000102,ETANOL,26/02/2020,"3,149",RAIZEN
POSTO REI DOS REIS LTDA,45466463000181,ETANOL,28/02/2020,"2,899",BRANCA
AUTO POSTO TRES IRMAOS DE TATUI LTDA,45503497000107,ETANOL,27/02/2020,"3,049",IPIRANGA
BAR RESTAURANTE POSTO AVENIDA LTDA,45519055000140,ETANOL,27/02/2020,"3,079",BRANCA
ARCO POSTO DE SERVIÇOS LTDA,45524311000198,ETANOL,20/02/2020,"3,199",BRANCA
C M AUTO POSTO LTDA,45542768000125,ETANOL,20/02/2020,"3,099",IPIRANGA
CARREFOUR COMERCIO E INDUSTRIA LTDA,45543915027543,ETANOL,17/02/2020,"3,479",PETROBRAS DISTRIBUIDORA S.A.
CARREFOUR COMERCIO E INDUSTRIA LTDA,45543915028272,ETANOL,12/02/2020,"3,379",RAIZEN
CARREFOUR COMERCIO E INDUSTRIA LTDA,45543915028604,ETANOL,24/02/2020,"3,28",PETROBRAS DISTRIBUIDORA S.A.
CARREFOUR COMERCIO E INDUSTRIA LTDA,45543915028868,GASOLINA,03/02/2020,"4,779",RAIZEN
CARREFOUR COMERCIO E INDUSTRIA LTDA,45543915028949,GASOLINA,03/02/2020,"4,849",RAIZEN
CARREFOUR COMERCIO E INDUSTRIA LTDA,45543915029082,GASOLINA,03/02/2020,"4,869",PETROBRAS DISTRIBUIDORA S.A.
CARREFOUR COMERCIO E INDUSTRIA LTDA,45543915029163,ETANOL,17/02/2020,"4,179",PETROBRAS DISTRIBUIDORA S.A.
CARREFOUR COMERCIO E INDUSTRIA LTDA,45543915029244,ETANOL,28/02/2020,"4,199",PETROBRAS DISTRIBUIDORA S.A.
CARREFOUR COMERCIO E INDUSTRIA LTDA,45543915029406,ETANOL,20/02/2020,"3,979",RAIZEN
CARREFOUR COMERCIO E INDUSTRIA LTDA,45543915029597,ETANOL,19/02/2020,"4,199",RAIZEN
CARREFOUR COMERCIO E INDUSTRIA LTDA,45543915029678,ETANOL,28/02/2020,"4,129",RAIZEN
CARREFOUR COMERCIO E INDUSTRIA LTDA,45543915031575,ETANOL,13/02/2020,"2,979",RAIZEN
CARREFOUR COMERCIO E INDUSTRIA LTDA,45543915031656,ETANOL,28/02/2020,"3,099",RAIZEN
